Item_Identifier,Item_Type,Item_Fat_Content,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_City,Item_Outlet_Sales
FDY20,Fruits and Vegetables,Regular,12.5,0.082215187,91.4488,OUT017,2007,,Tier 2,Ahmedabad,1086.5856
FDU46,Snack Foods,Regular,10.3,0.011189235,86.654,OUT017,2007,,Tier 2,Ahmedabad,2423.512
FDD38,Canned,Regular,16.75,0.008238064,101.9674,OUT017,2007,,Tier 2,Ahmedabad,1528.011
FDX48,Baking Goods,Regular,17.75,0.038102203,154.0656,OUT017,2007,,Tier 2,Ahmedabad,1390.1904
FDM02,Canned,Regular,12.5,0.074152133,88.6198,OUT017,2007,,Tier 2,Ahmedabad,1395.5168
FDP48,Baking Goods,Regular,7.52,0.044272226,181.395,OUT017,2007,,Tier 2,Ahmedabad,2563.33
FDC05,Frozen Foods,Regular,13.1,0.099343352,198.1768,OUT017,2007,,Tier 2,Ahmedabad,1970.768
FDP21,Snack Foods,Regular,7.42,0.025886443,189.1872,OUT017,2007,,Tier 2,Ahmedabad,4727.18
FDJ57,Seafood,Regular,7.42,0.021695674,185.3582,OUT017,2007,,Tier 2,Ahmedabad,3715.164
FDW21,Snack Foods,Regular,5.34,0.005997615,100.4358,OUT017,2007,,Tier 2,Ahmedabad,1508.037
FDV10,Snack Foods,Regular,7.645,0.066693437,42.3112,OUT035,2004,Small,Tier 2,Ahmedabad,1065.28
FDB56,Fruits and Vegetables,Regular,8.75,0.07461309,187.4556,OUT035,2004,Small,Tier 2,Ahmedabad,3755.112
FDJ38,Canned,Regular,8.6,0.040197932,190.153,OUT035,2004,Small,Tier 2,Ahmedabad,3036.048
FDI16,Frozen Foods,Regular,14.0,0.0,53.064,OUT035,2004,Small,Tier 2,Ahmedabad,905.488
FDE36,Baking Goods,Regular,5.26,0.041764487,161.8868,OUT035,2004,Small,Tier 2,Ahmedabad,3275.736
FDU44,Fruits and Vegetables,Regular,12.15,0.058414678,163.4552,OUT035,2004,Small,Tier 2,Ahmedabad,974.7312
FDT39,Meat,Regular,6.26,0.009866049,151.1366,OUT035,2004,Small,Tier 2,Ahmedabad,2267.049
FDB57,Fruits and Vegetables,Regular,20.25,0.018801549,222.1772,OUT035,2004,Small,Tier 2,Ahmedabad,5559.43
FDD40,Dairy,Regular,20.25,0.014790559,193.6162,OUT035,2004,Small,Tier 2,Ahmedabad,3848.324
FDD44,Fruits and Vegetables,Regular,8.05,0.07838564,256.4646,OUT035,2004,Small,Tier 2,Ahmedabad,5153.292
FDY28,Frozen Foods,Regular,7.47,0.0,214.3218,OUT035,2004,Small,Tier 2,Ahmedabad,4274.436
FDF11,Starchy Foods,Regular,10.195,0.017627888,239.6538,OUT035,2004,Small,Tier 2,Ahmedabad,2403.538
FDA40,Frozen Foods,Regular,16.0,0.099252438,87.4856,OUT035,2004,Small,Tier 2,Ahmedabad,1054.6272
FDU21,Snack Foods,Regular,11.8,0.076705948,34.7558,OUT035,2004,Small,Tier 2,Ahmedabad,780.9834
FDX22,Snack Foods,Regular,6.785,0.022970468,211.0928,OUT035,2004,Small,Tier 2,Ahmedabad,4418.2488
FDQ48,Baking Goods,Regular,14.3,0.034404732,98.1726,OUT035,2004,Small,Tier 2,Ahmedabad,489.363
FDM01,Breakfast,Regular,7.895,0.0945493,102.6332,OUT035,2004,Small,Tier 2,Ahmedabad,1640.5312
FDF53,Frozen Foods,Regular,20.75,0.083590755,182.2318,OUT035,2004,Small,Tier 2,Ahmedabad,3067.3406
FDG09,Fruits and Vegetables,Regular,20.6,0.04792722,185.9556,OUT035,2004,Small,Tier 2,Ahmedabad,4318.3788
FDV37,Canned,Regular,13.0,0.083498083,199.4426,OUT035,2004,Small,Tier 2,Ahmedabad,593.2278
FDA03,Dairy,Regular,18.5,0.0,144.2102,OUT035,2004,Small,Tier 2,Ahmedabad,2041.3428
FDA01,Canned,Regular,15.0,0.054367971,58.5904,OUT035,2004,Small,Tier 2,Ahmedabad,996.0368
FDG08,Fruits and Vegetables,Regular,13.15,0.165328057,170.6764,OUT035,2004,Small,Tier 2,Ahmedabad,3435.528
FDK26,Canned,Regular,5.46,0.03217132,184.824,OUT035,2004,Small,Tier 2,Ahmedabad,4287.752
FDP03,Meat,Regular,5.15,0.061165512,125.6388,OUT035,2004,Small,Tier 2,Ahmedabad,2848.2924
FDN23,Breads,Regular,6.575,0.07549348,143.5444,OUT035,2004,Small,Tier 2,Ahmedabad,3338.3212
FDV12,Baking Goods,Regular,16.7,0.060863167,97.6384,OUT035,2004,Small,Tier 2,Ahmedabad,2857.6136
FDQ31,Fruits and Vegetables,Regular,5.785,0.0,87.1856,OUT035,2004,Small,Tier 2,Ahmedabad,1406.1696
FDS27,Meat,Regular,10.195,0.012455787,197.511,OUT035,2004,Small,Tier 2,Ahmedabad,2356.932
FDJ57,Seafood,Regular,7.42,0.021569566,184.8582,OUT035,2004,Small,Tier 2,Ahmedabad,4643.955
FDR57,Snack Foods,Regular,5.675,0.023492524,155.5288,OUT035,2004,Small,Tier 2,Ahmedabad,1414.1592
FDR20,Fruits and Vegetables,Regular,20.0,0.028118435,46.7744,OUT035,2004,Small,Tier 2,Ahmedabad,1222.4088
FDJ33,Snack Foods,Regular,8.895,0.088305478,123.473,OUT035,2004,Small,Tier 2,Ahmedabad,1478.076
FDZ39,Meat,Regular,19.7,0.018021361,101.199,OUT035,2004,Small,Tier 2,Ahmedabad,1857.582
FDR59,Breads,Regular,14.5,0.063851475,260.4594,OUT035,2004,Small,Tier 2,Ahmedabad,3139.9128
FDN34,Snack Foods,Regular,15.6,0.04575559,167.1132,OUT035,2004,Small,Tier 2,Ahmedabad,2874.9244
FDD21,Fruits and Vegetables,Regular,10.3,0.030563449,114.4176,OUT035,2004,Small,Tier 2,Ahmedabad,2633.9048
FDH20,Fruits and Vegetables,Regular,16.1,0.024944396,95.441,OUT035,2004,Small,Tier 2,Ahmedabad,2220.443
FDA26,Dairy,Regular,7.855,0.073906461,218.4482,OUT035,2004,Small,Tier 2,Ahmedabad,4819.0604
FDY15,Dairy,Regular,18.25,0.170795745,154.463,OUT035,2004,Small,Tier 2,Ahmedabad,2190.482
FDB14,Canned,Regular,20.25,0.102704495,94.312,OUT035,2004,Small,Tier 2,Ahmedabad,2982.784
DRY23,Soft Drinks,Regular,9.395,0.109075742,42.9112,OUT035,2004,Small,Tier 2,Ahmedabad,426.112
DRC13,Soft Drinks,Regular,8.26,0.032435437,124.873,OUT035,2004,Small,Tier 2,Ahmedabad,2956.152
FDF24,Baking Goods,Regular,15.5,0.02536567,82.7934,OUT035,2004,Small,Tier 2,Ahmedabad,1228.401
FDN56,Fruits and Vegetables,Regular,5.46,0.107036943,144.2786,OUT035,2004,Small,Tier 2,Ahmedabad,288.9572
FDM36,Baking Goods,Regular,11.65,0.058719726,171.1422,OUT035,2004,Small,Tier 2,Ahmedabad,2931.5174
FDX33,Snack Foods,Regular,9.195,0.117462619,158.9578,OUT035,2004,Small,Tier 2,Ahmedabad,2246.4092
FDX07,Fruits and Vegetables,Regular,19.2,0.022914478,181.195,OUT035,2004,Small,Tier 2,Ahmedabad,2380.235
FDZ49,Canned,Regular,11.0,0.13312044,221.5798,OUT035,2004,Small,Tier 2,Ahmedabad,4187.2162
FDY24,Baking Goods,Regular,4.88,0.0,53.1298,OUT035,2004,Small,Tier 2,Ahmedabad,808.947
FDG56,Fruits and Vegetables,Regular,13.3,0.071439051,61.0536,OUT035,2004,Small,Tier 2,Ahmedabad,1898.8616
FDR03,Meat,Regular,15.7,0.008734284,207.898,OUT035,2004,Small,Tier 2,Ahmedabad,3095.97
FDB02,Canned,Regular,9.695,0.029158763,174.537,OUT035,2004,Small,Tier 2,Ahmedabad,1235.059
FDO19,Fruits and Vegetables,Regular,17.7,0.016593506,46.9034,OUT035,2004,Small,Tier 2,Ahmedabad,972.068
FDT11,Breads,Regular,5.94,0.029366813,187.7556,OUT035,2004,Small,Tier 2,Ahmedabad,3755.112
FDQ55,Fruits and Vegetables,Regular,13.65,0.013035609,114.7834,OUT035,2004,Small,Tier 2,Ahmedabad,3455.502
FDZ08,Fruits and Vegetables,Regular,12.5,0.109971578,82.7592,OUT035,2004,Small,Tier 2,Ahmedabad,577.9144
FDL09,Snack Foods,Regular,19.6,0.128011859,166.8816,OUT035,2004,Small,Tier 2,Ahmedabad,1845.5976
FDJ58,Snack Foods,Regular,15.6,0.105276162,173.2764,OUT035,2004,Small,Tier 2,Ahmedabad,3779.0808
FDQ51,Meat,Regular,16.0,0.017547958,48.3718,OUT035,2004,Small,Tier 2,Ahmedabad,614.5334
FDJ55,Meat,Regular,12.8,0.023526504,223.5404,OUT035,2004,Small,Tier 2,Ahmedabad,5626.01
FDF56,Fruits and Vegetables,Regular,16.7,0.119439636,182.1976,OUT035,2004,Small,Tier 2,Ahmedabad,724.3904
DRD01,Soft Drinks,Regular,12.1,0.061163967,56.5614,OUT035,2004,Small,Tier 2,Ahmedabad,828.921
FDI04,Frozen Foods,Regular,13.65,0.072898645,198.1426,OUT035,2004,Small,Tier 2,Ahmedabad,1977.426
FDX32,Fruits and Vegetables,Regular,15.1,0.099839365,143.3786,OUT035,2004,Small,Tier 2,Ahmedabad,1733.7432
DRB13,Soft Drinks,Regular,6.115,0.007043008,190.353,OUT035,2004,Small,Tier 2,Ahmedabad,569.259
FDY04,Frozen Foods,Regular,17.7,0.042468413,162.421,OUT035,2004,Small,Tier 2,Ahmedabad,1468.089
FDU60,Baking Goods,Regular,20.0,0.059889718,168.5132,OUT035,2004,Small,Tier 2,Ahmedabad,2874.9244
FDU20,Fruits and Vegetables,Regular,19.35,0.021453493,120.3098,OUT035,2004,Small,Tier 2,Ahmedabad,2530.7058
FDT26,Dairy,Regular,18.85,0.067940657,119.044,OUT035,2004,Small,Tier 2,Ahmedabad,1198.44
FDN25,Breakfast,Regular,7.895,0.061163967,59.2588,OUT035,2004,Small,Tier 2,Ahmedabad,801.6232
DRB48,Soft Drinks,Regular,16.75,0.024848788,39.9822,OUT035,2004,Small,Tier 2,Ahmedabad,746.3618
FDC05,Frozen Foods,Regular,13.1,0.098765906,196.3768,OUT035,2004,Small,Tier 2,Ahmedabad,2167.8448
FDR01,Canned,Regular,5.405,0.053611144,197.7742,OUT035,2004,Small,Tier 2,Ahmedabad,796.2968
FDG22,Snack Foods,Regular,17.6,0.041373331,38.119,OUT035,2004,Small,Tier 2,Ahmedabad,732.38
FDD47,Starchy Foods,Regular,7.6,0.142383847,172.3448,OUT035,2004,Small,Tier 2,Ahmedabad,2556.672
FDE41,Frozen Foods,Regular,9.195,0.064002068,85.5566,OUT035,2004,Small,Tier 2,Ahmedabad,930.1226
FDC59,Starchy Foods,Regular,16.7,0.054618573,65.5168,OUT035,2004,Small,Tier 2,Ahmedabad,1022.6688
FDC51,Dairy,Regular,10.895,0.009620042,121.673,OUT035,2004,Small,Tier 2,Ahmedabad,1970.768
FDX49,Canned,Regular,4.615,0.101812521,232.23,OUT035,2004,Small,Tier 2,Ahmedabad,5126.66
FDS24,Baking Goods,Regular,20.85,0.062212713,88.1514,OUT035,2004,Small,Tier 2,Ahmedabad,1151.1682
FDL28,Frozen Foods,Regular,10.0,0.063162608,228.6668,OUT035,2004,Small,Tier 2,Ahmedabad,3455.502
FDR15,Meat,Regular,9.3,0.033431669,153.1314,OUT035,2004,Small,Tier 2,Ahmedabad,4653.942
FDK60,Baking Goods,Regular,16.5,0.093846532,95.7068,OUT035,2004,Small,Tier 2,Ahmedabad,1069.2748
FDT56,Fruits and Vegetables,Regular,16.0,0.115570552,57.5246,OUT035,2004,Small,Tier 2,Ahmedabad,173.7738
FDE51,Dairy,Regular,5.925,0.09644909,43.8086,OUT035,2004,Small,Tier 2,Ahmedabad,312.2602
FDT09,Snack Foods,Regular,15.15,0.012260981,131.7284,OUT035,2004,Small,Tier 2,Ahmedabad,1186.4556
FDF44,Fruits and Vegetables,Regular,7.17,0.059716729,130.9968,OUT035,2004,Small,Tier 2,Ahmedabad,2348.9424
FDK58,Snack Foods,Regular,11.35,0.0,103.0016,OUT035,2004,Small,Tier 2,Ahmedabad,2125.2336
FDB58,Snack Foods,Regular,10.5,0.013493914,143.7154,OUT035,2004,Small,Tier 2,Ahmedabad,3119.9388
FDM25,Breakfast,Regular,10.695,0.060654268,174.7712,OUT035,2004,Small,Tier 2,Ahmedabad,3339.6528
FDG41,Frozen Foods,Regular,8.84,0.076547632,109.5228,OUT035,2004,Small,Tier 2,Ahmedabad,1657.842
FDJ26,Canned,Regular,15.3,0.084749164,215.5218,OUT035,2004,Small,Tier 2,Ahmedabad,4060.7142
FDZ31,Fruits and Vegetables,Regular,15.35,0.113195815,190.8504,OUT035,2004,Small,Tier 2,Ahmedabad,3643.2576
FDC57,Fruits and Vegetables,Regular,20.1,0.054584207,193.382,OUT035,2004,Small,Tier 2,Ahmedabad,4247.804
FDA04,Frozen Foods,Regular,11.3,0.066717378,260.8962,OUT035,2004,Small,Tier 2,Ahmedabad,4920.9278
FDW26,Dairy,Regular,11.8,0.107036943,220.3772,OUT035,2004,Small,Tier 2,Ahmedabad,4447.544
FDU31,Fruits and Vegetables,Regular,10.5,0.02498633,216.7508,OUT035,2004,Small,Tier 2,Ahmedabad,3038.7112
FDE23,Starchy Foods,Regular,17.6,0.053170949,45.606,OUT035,2004,Small,Tier 2,Ahmedabad,1724.422
FDV16,Frozen Foods,Regular,7.75,0.082915017,34.9558,OUT035,2004,Small,Tier 2,Ahmedabad,645.1602
FDT27,Meat,Regular,11.395,0.069574013,232.8616,OUT035,2004,Small,Tier 2,Ahmedabad,2812.3392
FDU49,Canned,Regular,19.5,0.030688557,85.754,OUT035,2004,Small,Tier 2,Ahmedabad,2163.85
FDB37,Baking Goods,Regular,20.25,0.022936488,240.8538,OUT035,2004,Small,Tier 2,Ahmedabad,7931.6754
FDF26,Canned,Regular,6.825,0.046625941,154.9998,OUT035,2004,Small,Tier 2,Ahmedabad,3075.996
FDO56,Fruits and Vegetables,Regular,10.195,0.044974051,115.5808,OUT035,2004,Small,Tier 2,Ahmedabad,1874.8928
FDU37,Canned,Regular,9.5,0.104488444,77.896,OUT035,2004,Small,Tier 2,Ahmedabad,1997.4
FDZ26,Dairy,Regular,11.6,0.143990173,239.6222,OUT035,2004,Small,Tier 2,Ahmedabad,2390.222
FDW15,Meat,Regular,15.35,0.055103174,149.7734,OUT035,2004,Small,Tier 2,Ahmedabad,2820.9946
FDL24,Baking Goods,Regular,10.3,0.024891881,170.9422,OUT035,2004,Small,Tier 2,Ahmedabad,3103.9596
FDR24,Baking Goods,Regular,17.35,0.062839798,90.883,OUT035,2004,Small,Tier 2,Ahmedabad,1707.777
FDH26,Canned,Regular,19.25,0.034693175,140.1496,OUT035,2004,Small,Tier 2,Ahmedabad,1552.6456
FDJ15,Dairy,Regular,11.35,0.023318068,182.4608,OUT035,2004,Small,Tier 2,Ahmedabad,7534.1928
FDY37,Canned,Regular,17.0,0.026563851,141.247,OUT035,2004,Small,Tier 2,Ahmedabad,3292.381
FDI50,Canned,Regular,8.42,0.0,229.0352,OUT035,2004,Small,Tier 2,Ahmedabad,5496.8448
FDL51,Dairy,Regular,20.7,0.047482391,215.9876,OUT035,2004,Small,Tier 2,Ahmedabad,3430.2016
FDN38,Canned,Regular,6.615,0.091954465,250.6408,OUT035,2004,Small,Tier 2,Ahmedabad,4756.4752
FDO20,Fruits and Vegetables,Regular,12.85,0.152099033,252.6382,OUT035,2004,Small,Tier 2,Ahmedabad,3532.7348
FDG10,Snack Foods,Regular,6.63,0.010937229,55.8588,OUT035,2004,Small,Tier 2,Ahmedabad,801.6232
FDQ11,Breads,Regular,5.695,0.067688124,258.8988,OUT035,2004,Small,Tier 2,Ahmedabad,5396.9748
FDE11,Starchy Foods,Regular,17.7,0.0,183.5924,OUT035,2004,Small,Tier 2,Ahmedabad,7033.5112
FDN46,Snack Foods,Regular,7.21,0.14460413,102.6332,OUT035,2004,Small,Tier 2,Ahmedabad,2153.1972
FDP40,Frozen Foods,Regular,4.555,0.034350673,112.7544,OUT035,2004,Small,Tier 2,Ahmedabad,1789.6704
FDL57,Snack Foods,Regular,15.1,0.067064128,257.9304,OUT035,2004,Small,Tier 2,Ahmedabad,6458.26
FDD52,Dairy,Regular,18.25,0.183260221,108.557,OUT035,2004,Small,Tier 2,Ahmedabad,1208.427
FDF21,Fruits and Vegetables,Regular,10.3,0.0,191.153,OUT035,2004,Small,Tier 2,Ahmedabad,1707.777
FDB12,Baking Goods,Regular,11.15,0.105287746,103.2648,OUT035,2004,Small,Tier 2,Ahmedabad,2388.8904
FDI48,Baking Goods,Regular,11.85,0.0,51.2666,OUT035,2004,Small,Tier 2,Ahmedabad,410.1328
FDC40,Dairy,Regular,16.0,0.065051586,76.1986,OUT035,2004,Small,Tier 2,Ahmedabad,1090.5804
FDB29,Frozen Foods,Regular,16.7,0.052401766,115.1176,OUT035,2004,Small,Tier 2,Ahmedabad,1488.7288
FDS16,Frozen Foods,Regular,15.15,0.066164431,147.376,OUT035,2004,Small,Tier 2,Ahmedabad,2197.14
FDZ23,Baking Goods,Regular,17.75,0.067490036,185.224,OUT035,2004,Small,Tier 2,Ahmedabad,6338.416
FDX11,Baking Goods,Regular,16.0,0.106731895,183.6634,OUT035,2004,Small,Tier 2,Ahmedabad,2544.6876
FDV60,Baking Goods,Regular,20.2,0.117339056,195.011,OUT035,2004,Small,Tier 2,Ahmedabad,2749.754
FDB04,Dairy,Regular,11.35,0.06321435,88.3856,OUT035,2004,Small,Tier 2,Ahmedabad,1318.284
FDX12,Baking Goods,Regular,18.2,0.026059557,241.2196,OUT035,2004,Small,Tier 2,Ahmedabad,6507.5292
FDW39,Meat,Regular,6.69,0.036903419,175.137,OUT035,2004,Small,Tier 2,Ahmedabad,1235.059
FDL39,Dairy,Regular,16.1,0.063319379,180.9318,OUT035,2004,Small,Tier 2,Ahmedabad,1984.7498
FDX31,Fruits and Vegetables,Regular,20.35,0.014822802,234.0958,OUT035,2004,Small,Tier 2,Ahmedabad,2570.6538
FDJ44,Fruits and Vegetables,Regular,12.3,0.106307146,174.9396,OUT035,2004,Small,Tier 2,Ahmedabad,1569.9564
FDW21,Snack Foods,Regular,5.34,0.005962753,102.4358,OUT035,2004,Small,Tier 2,Ahmedabad,2010.716
FDQ40,Frozen Foods,Regular,11.1,0.036020711,177.2712,OUT035,2004,Small,Tier 2,Ahmedabad,2109.2544
FDX51,Meat,Regular,9.5,0.022054553,195.4452,OUT035,2004,Small,Tier 2,Ahmedabad,4502.1396
FDZ01,Canned,Regular,8.975,0.009057132,104.099,OUT035,2004,Small,Tier 2,Ahmedabad,2476.776
FDY49,Canned,Regular,17.2,0.0120098,163.1184,OUT035,2004,Small,Tier 2,Ahmedabad,2807.0128
FDD26,Canned,Regular,8.71,0.072141818,183.3924,OUT035,2004,Small,Tier 2,Ahmedabad,2776.386
FDD10,Snack Foods,Regular,20.6,0.0,178.1344,OUT035,2004,Small,Tier 2,Ahmedabad,3568.688
FDV11,Breads,Regular,9.1,0.081652352,177.0054,OUT035,2004,Small,Tier 2,Ahmedabad,2101.2648
FDW32,Fruits and Vegetables,Regular,18.35,0.094279004,86.3882,OUT035,2004,Small,Tier 2,Ahmedabad,1545.9876
FDT07,Fruits and Vegetables,Regular,5.82,0.077304459,257.633,OUT035,2004,Small,Tier 2,Ahmedabad,4613.994
FDQ03,Meat,Regular,15.0,0.077999504,238.0248,OUT035,2004,Small,Tier 2,Ahmedabad,1896.1984
FDW03,Meat,Regular,5.63,0.024536636,106.1306,OUT035,2004,Small,Tier 2,Ahmedabad,2090.612
FDY47,Breads,Regular,8.6,0.054474158,131.031,OUT035,2004,Small,Tier 2,Ahmedabad,1038.648
FDB40,Dairy,Regular,17.5,0.007538459,144.2102,OUT035,2004,Small,Tier 2,Ahmedabad,4082.6856
FDP52,Frozen Foods,Regular,18.7,0.0,229.201,OUT035,2004,Small,Tier 2,Ahmedabad,3215.814
FDL48,Baking Goods,Regular,19.35,0.082250863,48.7034,OUT035,2004,Small,Tier 2,Ahmedabad,534.6374
FDP28,Frozen Foods,Regular,13.65,0.08062523,259.6936,OUT035,2004,Small,Tier 2,Ahmedabad,2087.9488
FDZ43,Fruits and Vegetables,Regular,11.0,0.057047756,240.4512,OUT035,2004,Small,Tier 2,Ahmedabad,7028.1848
FDN04,Frozen Foods,Regular,11.8,0.0,179.2344,OUT035,2004,Small,Tier 2,Ahmedabad,2141.2128
FDA52,Frozen Foods,Regular,16.2,0.128397995,178.337,OUT035,2004,Small,Tier 2,Ahmedabad,1411.496
FDB26,Canned,Regular,14.0,0.031261583,52.564,OUT035,2004,Small,Tier 2,Ahmedabad,639.168
FDE50,Canned,Regular,19.7,0.016202582,188.2556,OUT035,2004,Small,Tier 2,Ahmedabad,3379.6008
FDO15,Meat,Regular,16.75,0.008564925,73.2038,OUT035,2004,Small,Tier 2,Ahmedabad,1404.1722
FDB36,Baking Goods,Regular,5.465,0.048518008,132.9626,OUT035,2004,Small,Tier 2,Ahmedabad,2360.9268
FDV20,Fruits and Vegetables,Regular,20.2,0.059790095,127.4678,OUT035,2004,Small,Tier 2,Ahmedabad,3560.6984
FDZ35,Breads,Regular,9.6,0.022274264,101.699,OUT035,2004,Small,Tier 2,Ahmedabad,2992.771
FDD56,Fruits and Vegetables,Regular,15.2,0.103758647,177.0054,OUT035,2004,Small,Tier 2,Ahmedabad,2976.7918
FDI40,Frozen Foods,Regular,11.5,0.125579201,99.7358,OUT035,2004,Small,Tier 2,Ahmedabad,1105.8938
FDR11,Breads,Regular,10.5,0.142511272,158.7578,OUT035,2004,Small,Tier 2,Ahmedabad,2246.4092
FDZ57,Snack Foods,Regular,10.0,0.037757166,126.7994,OUT035,2004,Small,Tier 2,Ahmedabad,1284.994
FDL21,Snack Foods,Regular,15.85,0.007145063,41.048,OUT035,2004,Small,Tier 2,Ahmedabad,479.376
DRM49,Soft Drinks,Regular,6.11,0.151925271,46.6086,OUT035,2004,Small,Tier 2,Ahmedabad,624.5204
FDX46,Snack Foods,Regular,12.3,0.058105769,60.4562,OUT035,2004,Small,Tier 2,Ahmedabad,1777.686
FDJ40,Frozen Foods,Regular,13.6,0.049579883,110.0912,OUT035,2004,Small,Tier 2,Ahmedabad,1965.4416
FDQ26,Dairy,Regular,13.5,0.067859568,60.1562,OUT035,2004,Small,Tier 2,Ahmedabad,1599.9174
FDZ16,Frozen Foods,Regular,16.85,0.159825617,195.5478,OUT035,2004,Small,Tier 2,Ahmedabad,4262.4516
FDI08,Fruits and Vegetables,Regular,18.2,0.066284519,247.2092,OUT035,2004,Small,Tier 2,Ahmedabad,3486.1288
FDB03,Dairy,Regular,17.75,0.156802171,242.1538,OUT035,2004,Small,Tier 2,Ahmedabad,4326.3684
FDQ59,Breads,Regular,9.8,0.056375879,84.6908,OUT035,2004,Small,Tier 2,Ahmedabad,1006.6896
FDI07,Meat,Regular,12.35,0.033754478,199.0426,OUT035,2004,Small,Tier 2,Ahmedabad,3361.6242
FDH53,Frozen Foods,Regular,20.5,0.0,82.8592,OUT035,2004,Small,Tier 2,Ahmedabad,908.1512
FDM50,Canned,Regular,13.0,0.030083482,61.922,OUT035,2004,Small,Tier 2,Ahmedabad,1557.972
FDJ02,Canned,Regular,17.2,0.025162022,145.9418,OUT035,2004,Small,Tier 2,Ahmedabad,1765.7016
FDF08,Fruits and Vegetables,Regular,14.3,0.065195229,88.9856,OUT035,2004,Small,Tier 2,Ahmedabad,1669.8264
FDA37,Canned,Regular,7.81,0.055216312,125.5046,OUT035,2004,Small,Tier 2,Ahmedabad,3237.1196
FDL58,Snack Foods,Regular,5.78,0.074135053,264.0568,OUT035,2004,Small,Tier 2,Ahmedabad,2109.2544
FDE20,Fruits and Vegetables,Regular,11.35,0.00552947,169.279,OUT035,2004,Small,Tier 2,Ahmedabad,2376.906
FDO22,Snack Foods,Regular,13.5,0.0,78.396,OUT035,2004,Small,Tier 2,Ahmedabad,1438.128
FDP01,Breakfast,Regular,20.75,0.063313974,153.7682,OUT035,2004,Small,Tier 2,Ahmedabad,1829.6184
DRA24,Soft Drinks,Regular,19.35,0.039920687,163.3868,OUT035,2004,Small,Tier 2,Ahmedabad,3439.5228
FDC29,Frozen Foods,Regular,8.39,0.024201084,112.6176,OUT035,2004,Small,Tier 2,Ahmedabad,2175.8344
FDS36,Baking Goods,Regular,8.38,0.046878474,109.857,OUT035,2004,Small,Tier 2,Ahmedabad,2306.997
FDM04,Frozen Foods,Regular,9.195,0.0471117,52.0666,OUT035,2004,Small,Tier 2,Ahmedabad,615.1992
FDM45,Snack Foods,Regular,8.655,0.088178053,122.6756,OUT035,2004,Small,Tier 2,Ahmedabad,2302.3364
FDI34,Snack Foods,Regular,10.65,0.085119855,229.8668,OUT035,2004,Small,Tier 2,Ahmedabad,4146.6024
FDT50,Dairy,Regular,6.75,0.10821852,96.3752,OUT035,2004,Small,Tier 2,Ahmedabad,1342.2528
FDG58,Snack Foods,Regular,10.695,0.086764795,156.7972,OUT035,2004,Small,Tier 2,Ahmedabad,3427.5384
FDY57,Snack Foods,Regular,20.2,0.121231308,97.5752,OUT035,2004,Small,Tier 2,Ahmedabad,1534.0032
FDO46,Snack Foods,Regular,9.6,0.014209811,188.1872,OUT035,2004,Small,Tier 2,Ahmedabad,1701.7848
FDS04,Frozen Foods,Regular,10.195,0.146635206,139.0838,OUT035,2004,Small,Tier 2,Ahmedabad,3652.5788
FDY26,Dairy,Regular,20.6,0.030504756,212.6244,OUT035,2004,Small,Tier 2,Ahmedabad,3599.3148
FDH56,Fruits and Vegetables,Regular,9.8,0.063805139,117.3492,OUT035,2004,Small,Tier 2,Ahmedabad,810.9444
FDP44,Fruits and Vegetables,Regular,16.5,0.079698503,100.6332,OUT035,2004,Small,Tier 2,Ahmedabad,1537.998
FDY02,Dairy,Regular,8.945,0.087629354,263.491,OUT035,2004,Small,Tier 2,Ahmedabad,1840.937
FDJ36,Baking Goods,Regular,14.5,0.128235818,104.1332,OUT035,2004,Small,Tier 2,Ahmedabad,205.0664
FDV28,Frozen Foods,Regular,16.1,0.159698192,32.0558,OUT035,2004,Small,Tier 2,Ahmedabad,1018.674
FDP12,Baking Goods,Regular,9.8,0.045258247,35.9874,OUT035,2004,Small,Tier 2,Ahmedabad,282.2992
FDT32,Fruits and Vegetables,Regular,19.0,0.065621523,186.5214,OUT035,2004,Small,Tier 2,Ahmedabad,5275.7992
FDR52,Frozen Foods,Regular,12.65,0.07603021,189.0846,OUT035,2004,Small,Tier 2,Ahmedabad,4012.7766
FDM22,Snack Foods,Regular,14.0,0.041949832,54.064,OUT035,2004,Small,Tier 2,Ahmedabad,1118.544
FDD38,Canned,Regular,16.75,0.00819018,103.7674,OUT035,2004,Small,Tier 2,Ahmedabad,2852.2872
FDR36,Baking Goods,Regular,6.715,0.121563385,43.7454,OUT035,2004,Small,Tier 2,Ahmedabad,545.2902
FDQ36,Baking Goods,Regular,7.855,0.161516894,37.0848,OUT035,2004,Small,Tier 2,Ahmedabad,447.4176
FDW55,Fruits and Vegetables,Regular,12.6,0.0,248.8092,OUT035,2004,Small,Tier 2,Ahmedabad,6723.2484
FDE28,Frozen Foods,Regular,9.5,0.132521929,228.6668,OUT035,2004,Small,Tier 2,Ahmedabad,4146.6024
FDC33,Fruits and Vegetables,Regular,8.96,0.068925304,196.9768,OUT035,2004,Small,Tier 2,Ahmedabad,2759.0752
FDU03,Meat,Regular,18.7,0.091560606,182.3292,OUT035,2004,Small,Tier 2,Ahmedabad,3831.0132
FDO52,Frozen Foods,Regular,11.6,0.077150004,170.2106,OUT035,2004,Small,Tier 2,Ahmedabad,1882.2166
